平静,calm; peaceful; tranquil; serene,píng jìng,[sound:平静.mp3]
频道,(television/youtube) channel/frequency,pín dào,[sound:频道.mp3]
迅速,rapid/fast/quick,xùn sù,[sound:迅速.mp3]
形成,take shape; form,xíng chéng,[sound:形成.mp3]
深刻,profound; deep,shēn kè,[sound:深刻.mp3]
成就,accomplishment; achievement; success,chéng jiù,[sound:成就.mp3]
显得,appear; seem; to look,xiǎn de,[sound:显得.mp3]
奇迹,wonder/miracle/miraculous/marvel,qí jì,[sound:奇迹.mp3]
胜利,victory; triumph,shèng lì,[sound:胜利.mp3]
建筑,architecture/a building/to construct,jiàn zhù,[sound:建筑.mp3]
玻璃,glass; nylon; plastic,bō li,[sound:玻璃.mp3]
逃,to escape; run away; flee,táo,[sound:逃.mp3]
阻止,prevent; to block,zǔ zhǐ,[sound:阻止.mp3]
宣布,announce; declare; proclaim,xuān bù,[sound:宣布.mp3]
表面,surface; outside; face,biǎo miàn,[sound:表面.mp3]
兔子,rabbit; hare,tù zi,[sound:兔子.mp3]
庆祝,celebrate,qìng zhù,[sound:庆祝.mp3]
敏感,sensitive; susceptible,mǐng ǎn,[sound:敏感.mp3]
改善,improve; make better,gǎi shàn,[sound:改善.mp3]
道德,morals; morality; ethics,dào dé,[sound:道德.mp3]
碰,to touch; to bump; to encounter,pèng,[sound:碰.mp3]
风险,risk; venture; hazard,fēng xiǎn,[sound:风险.mp3]
具体,concrete; definite; specific,jù tǐ,[sound:具体.mp3]
高级,high-level; high-grade; advanced,gāo jí,[sound:高级.mp3]
概念,concept; idea,gài niàn,[sound:概念.mp3]
枪,gun; spear,qiāng,[sound:枪.mp3]
争取,fight for; compete for; strive,zhēng qǔ,[sound:争取.mp3]
提问,put questions to; to quiz,tí wèn,[sound:提问.mp3]
立刻,immediately; at once; right away,lì kè,[sound:立刻.mp3]
出口,exit; speak; export,chū kǒu,[sound:出口.mp3]
全面,all-around; comprehensive; fully,quán miàn,[sound:全面.mp3]
位于,be located at,wèi yú,[sound:位于.mp3]
王子,prince; son of a king,wáng zǐ,[sound:王子.mp3]
评价,to evaluate,píng jià,[sound:评价.mp3]
商务,business; commercial affairs,shāng wù,[sound:商务.mp3]
培养,to train; cultivate; bring up,péi yǎng,[sound:培养.mp3]
等于,(Mathematics) equal to,děng yú,[sound:等于.mp3]
状况,condition; state; situation,zhuàng kuàng,[sound:状况.mp3]
酱油,soy sauce,jiàng yóu,[sound:酱油.mp3]
天真,naïve; innocent; artless,tiān zhēn,[sound:天真.mp3]
趁,avail oneself of; take advantage of (an opportunity or situation),chèn,[sound:趁.mp3]
人民币,(currency) renminbi (RMB),rén mín bì,[sound:人民币.mp3]
甩,to throw; to fling; to swing; cast off,shuǎi,[sound:甩.mp3]
地区,an area; a region; a district,dì qū,[sound:地区.mp3]
接近,near; be close to,jiē jìn,[sound:接近.mp3]
独特,unique; distinctive,dú tè,[sound:独特.mp3]
辣椒,hot pepper; chili,là jiāo,[sound:辣椒.mp3]
熬夜,stay up very late or all night,áo yè,[sound:熬夜.mp3]
稳定,stable; steady,wěn dìng,[sound:稳定.mp3]
制度,system; institution,zhì dù,[sound:制度.mp3]
宽,wide; broad; relaxed; lenient,kuān,[sound:宽.mp3]
佩服,admire; to respect,pèi fu,[sound:佩服.mp3]
良好,good; favorable; well,liáng hǎo,[sound:良好.mp3]
仿佛,to seem as though; as if,fǎng fú,[sound:仿佛.mp3]
迎接,meet; greet; to welcome,yíng jiē,[sound:迎接.mp3]
培训,cultivate; train,péi xùn,[sound:培训.mp3]
文明,civilization; civilized; culture,wén míng,[sound:文明.mp3]
女士,lady; madam,nǚ shì,[sound:女士.mp3]
装饰,to decorate,zhuāng shì,[sound:装饰.mp3]
气氛,atmosphere; mood; ambience,qì fēn,[sound:气氛.mp3]
告别,say goodbye to; to leave; to part,gào bié,[sound:告别.mp3]
完整,complete; intact,wán zhěng,[sound:完整.mp3]
醋,vinegar,cù,[sound:醋.mp3]
自从,since; ever since,zì cóng,[sound:自从.mp3]
过分,excessive; overly,guò fèn,[sound:过分.mp3]
闻,hear; to smell; news; reputation,wén,[sound:闻.mp3]
毕竟,after all; overall; when all is said and done,bì jìng,[sound:毕竟.mp3]
紫,purple,zǐ,[sound:紫.mp3]
趋势,trend; tendency,qū shì,[sound:趋势.mp3]
预防,prevent; take precautions against,yù fáng,[sound:预防.mp3]
工具,tool; instrument; utensil,gōng jù,[sound:工具.mp3]
问候,send a greeting; send one's regards to,wèn hòu,[sound:问候.mp3]
锁,lock,suǒ,[sound:锁.mp3]
原则,principle; doctrine,yuán zé,[sound:原则.mp3]
脖子,neck,bó zi,[sound:脖子.mp3]
股票,shares; stock (market),gǔ piào,[sound:股票.mp3]
生产,to produce; manufacture; give birth to a child,shēng chǎn,[sound:生产.mp3]
摇,to shake; to rock,yáo,[sound:摇.mp3]
资格,qualifications; seniority,zī gé,[sound:资格.mp3]
规则,rule; law; regulation,guī zé,[sound:规则.mp3]
年纪,age,nián jì,[sound:年纪.mp3]
投入,put into operation; throw into; to invest,tóu rù,[sound:投入.mp3]
肌肉,muscle; flesh,jī ròu,[sound:肌肉.mp3]
时期,period in time or history; period; time,shí qī,[sound:时期.mp3]
集体,collective; group,jí tǐ,[sound:集体.mp3]
结合,combine; to link; to bind,jié hé,[sound:结合.mp3]
现象,appearance; phenomenon,xiàn xiàng,[sound:现象.mp3]
平均,average/to share equally,píng jūn,[sound:平均.mp3]
配合,be harmoniously combined or arranged; matching; fitting in with; compatible with; to correspond; to fit; to conform to; rapport; to coordinate with; to act in concern with; to cooperate; to become man and wife; to combine parts of a machine,pèi hé,[sound:配合.mp3]
捡,to pick up; collect; gather,jiǎn,[sound:捡.mp3]
至于,as for; go so far as to,zhì yú,[sound:至于.mp3]
酒吧,bar,jiǔ bā,[sound:酒吧.mp3]
建立,establish; to construct; to set up,jiàn lì,[sound:建立.mp3]
幼儿园,kindergarten; nursery school,yòu ér yuán,[sound:幼儿园.mp3]
乐观,optimism; hopeful,lè guān,[sound:乐观.mp3]
搜索,search; look for something; scour,sōu suǒ,[sound:搜索.mp3]
答应,to promise/agree,dā ying,[sound:答应.mp3]
平衡,balance; balanced; equilibrium,píng héng,[sound:平衡.mp3]
当地,local,dāng dì,[sound:当地.mp3]
经营,"engage in (a business activity, etc.); run/operate (a business)",jīng yíng,[sound:经营.mp3]
抄,to copy; plagiarize; search and confiscate,chāo,[sound:抄.mp3]
开放,"(of flowers) to bloom; open up; to be open-minded; lift a ban, restriction, etc.; release; liberalization; China's 1979 open policy",kāi fàng,[sound:开放.mp3]
自觉,conscious; be aware of; self-motivated,zì jué,[sound:自觉.mp3]
吸收,absorb; ingest,xī shōu,[sound:吸收.mp3]
特殊,special; particular; extraordinary; unusual,tè shū,[sound:特殊.mp3]
信号,(electronic) signal/phone signal,xìn hào,[sound:信号.mp3]
自私,selfish,zì sī,[sound:自私.mp3]
咨询,request information; consultant; advisory,zī xún,[sound:咨询.mp3]
隔壁,next door,gé bì,[sound:隔壁.mp3]
零食,snack,líng shí,[sound:零食.mp3]
巨大,immense; enormous; very large,jù dà,[sound:巨大.mp3]
阶段,stage; phase,jiē duàn,[sound:阶段.mp3]
对手,opponent; adversary; match,duì shǒu,[sound:对手.mp3]
至今,up to now; so far,zhì jīn,[sound:至今.mp3]
消化,to digest,xiāo huà,[sound:消化.mp3]
采访,interview; gather news; hunt for and collect,cǎi fǎng,[sound:采访.mp3]
整体,whole; entirety,zhěng tǐ,[sound:整体.mp3]
发挥,"to bring (skill, talent, etc.) into play; to develop (an idea)",fā huī,[sound:发挥.mp3]
平常,ordinary; usually; common,píng cháng,[sound:平常.mp3]
商业,business; commerce; trade,shāng yè,[sound:商业.mp3]
制造,manufacture; make,zhì zào,[sound:制造.mp3]
充分,full; abundant; ample,chōng fèn,[sound:充分.mp3]
装修,renovate; to fit up,zhuāng xiū,[sound:装修.mp3]
假如,if; supposing; in case,jiǎ rú,[sound:假如.mp3]
注册,register; registration; enroll,zhù cè,[sound:注册.mp3]
接触,come into contact with,jiē chù,[sound:接触.mp3]
事物,thing; object,shì wù,[sound:事物.mp3]
相对,opposite; relatively; to resist,xiāng duì,[sound:相对.mp3]
姿势,posture; position; pose,zī shì,[sound:姿势.mp3]
漏,to miss (leave out by mistake)/to leak/to let out,lòu,[sound:漏.mp3]
进口,import; entrance; enter,jìn kǒu,[sound:进口.mp3]
浅,shallow; simple; superficial; light (of colors),qiǎn,[sound:浅.mp3]
后果,consequences; aftermath,hòu guǒ,[sound:后果.mp3]
蹲,to crouch; to squat,dūn,[sound:蹲.mp3]
老鼠,rat/mouse,lǎo shǔ,[sound:老鼠.mp3]
梨,pear,lí,[sound:梨.mp3]
洞,cave; hole,dòng,[sound:洞.mp3]
怀孕,become pregnant; have conceived,huái yùn,[sound:怀孕.mp3]
形容,describe; appearance; look,xíng róng,[sound:形容.mp3]
设备,equipment; facilities; installations,shè bèi,[sound:设备.mp3]
疲劳,fatigue; wearily; weariness; tired,pí láo,[sound:疲劳.mp3]
倒霉,have bad luck; be out of luck,dǎo méi,[sound:倒霉.mp3]
老百姓,ordinary people; the person on the street; civilians,lǎo bǎi xìng,[sound:老百姓.mp3]
权利,right; privilege,quán lì,[sound:权利.mp3]
各自,each; respective; apiece,gè zì,[sound:各自.mp3]
糟糕,terrible; too bad; how terrible; what bad luck; what a mess,zāo gāo,[sound:糟糕.mp3]
通常,regular; usually; normal; ordinary,tōng cháng,[sound:通常.mp3]
必然,inevitable; certain; necessary,bì rán,[sound:必然.mp3]
合理,rational; reasonable,hé lǐ,[sound:合理.mp3]
战争,war; conflict,zhàn zhēng,[sound:战争.mp3]
改革,to reform,gǎi gé,[sound:改革.mp3]
方案,"plan; program (for action, etc.); proposal",fāng àn,[sound:方案.mp3]
海鲜,seafood,hǎi xiān,[sound:海鲜.mp3]
干燥,"to dry (of paint, cement, etc.); dry; dryness",gān zào,[sound:干燥.mp3]
难怪,no wonder...,nán guài,[sound:难怪.mp3]
总算,at long last; finally; on the whole,zǒng suàn,[sound:总算.mp3]
统一,unify; unite; integrate; universal,tǒng yī,[sound:统一.mp3]
范围,scope; range; limits; extent,fàn wéi,[sound:范围.mp3]
土地,land; territory; soil,tǔ dì,[sound:土地.mp3]
敌人,enemy,dí rén,[sound:敌人.mp3]
到达,to reach; arrive,dào dá,[sound:到达.mp3]
鼠标,mouse (computer),shǔ biāo,[sound:鼠标.mp3]
热爱,love ardently; adore; passion,rè ài,[sound:热爱.mp3]
实话,truth,shí huà,[sound:实话.mp3]
体现,embody; incarnate; reflect; to manifest,tǐ xiàn,[sound:体现.mp3]
参考,reference; consult,cān kǎo,[sound:参考.mp3]
好奇,curious,hào qí,[sound:好奇.mp3]
逃避,to escape; evade; shirk,táo bì,[sound:逃避.mp3]
理论,theory,lǐ lùn,[sound:理论.mp3]
相处,get along; interact,xiāng chǔ,[sound:相处.mp3]
坚决,resolute; determined; uncompromising,jiān jué,[sound:坚决.mp3]
石头,stone; rock,shí tou,[sound:石头.mp3]
掌握,to grasp; to master; to control,zhǎng wò,[sound:掌握.mp3]
核心,core; nucleus,hé xīn,[sound:核心.mp3]
权力,power; authority,quán lì,[sound:权力.mp3]
手工,hand-made; handicraft; manual,shǒu gōng,[sound:手工.mp3]
绕,to wind; to coil; move round,rào,[sound:绕.mp3]
承担,undertake; assume (responsibility),chéng dān,[sound:承担.mp3]
破坏,destroy; destruction; to wreck; to break,pò huài,[sound:破坏.mp3]
集中,concentrate; to focus; amass,jí zhōng,[sound:集中.mp3]
与其,rather than; better than,yǔ qí,[sound:与其.mp3]
借口,excuse,jiè kǒu,[sound:借口.mp3]
堆,make/pile/heap/stack/crowd,duī,[sound:堆.mp3]
因素,element; factor,yīn sù,[sound:因素.mp3]
感激,appreciate; feel grateful,gǎn jī,[sound:感激.mp3]
未必,not necessarily; need not,wèi bì,[sound:未必.mp3]
农民,peasant,nóng mín,[sound:农民.mp3]
观点,point of view; standpoint,guān diǎn,[sound:观点.mp3]
形式,form; shape; situation,xíng shì,[sound:形式.mp3]
电池,battery,diàn chí,[sound:电池.mp3]
大方,generous; poise; (-fang1: expert; scholar),dà fang,[sound:大方.mp3]
地位,position; status,dì wèi,[sound:地位.mp3]
观察,observe; to watch; to survey,guān chá,[sound:观察.mp3]
怪不得,no wonder; so that's why,guài bu de,[sound:怪不得.mp3]
夸张,exaggerate; overstate; exaggerated; overstated; vaunted; hyperbole,kuā zhāng,[sound:夸张.mp3]
成分,ingredient; composition,chéng fèn,[sound:成分.mp3]
花生,peanut,huā shēng,[sound:花生.mp3]
综合,synthesized; composite; summarize,zōng hé,[sound:综合.mp3]
牙齿,tooth,yá chǐ,[sound:牙齿.mp3]
斜,slanting; tilted,xié,[sound:斜.mp3]
批,"criticize; to comment; wholesale; (mw for batches, lots, etc.)",pī,[sound:批.mp3]
蛇,snake; serpent,shé,[sound:蛇.mp3]
总统,president (of a country),zǒng tǒng,[sound:总统.mp3]
透明,transparent; open (non-secretive),tòu míng,[sound:透明.mp3]
牛仔裤,jeans; cowboy pants,niú zǎi kù,[sound:牛仔裤.mp3]
逐渐,gradually; by degrees,zhú jiàn,[sound:逐渐.mp3]
离婚,to divorce; divorced from (one's spouse),lí hūn,[sound:离婚.mp3]
对比,compare; to contrast; comparison,duì bǐ,[sound:对比.mp3]
册,book; (mw for books),cè,[sound:册.mp3]
悄悄,quietly (cute),qiāo qiāo,[sound:悄悄.mp3]
总之,in a word; in short; in brief / anyway; anyhow,zǒng zhī,[sound:总之.mp3]
手术,surgery; operation,shǒu shù,[sound:手术.mp3]
划,delimit; to transfer; assign | to row; to paddle; to scratch,huà | huá,[sound:划.mp3]
限制,restrictions; to limit; to bound,xiàn zhì,[sound:限制.mp3]
针对,in connection with; directed towards,zhēn duì,[sound:针对.mp3]
主持,preside over; manage; to direct,zhǔ chí,[sound:主持.mp3]
差距,disparity; gap; the difference (in distance; amount; progress; etc.),chā jù,[sound:差距.mp3]
税,tax,shuì,[sound:税.mp3]
缓解,to alleviate,huǎn jiě,[sound:缓解.mp3]
主席,chairperson; president,zhǔ xí,[sound:主席.mp3]
玉米,corn; maize,yù mǐ,[sound:玉米.mp3]
交往,to associate; to contact,jiāo wǎng,[sound:交往.mp3]
领域,domain; sphere; field; area,lǐng yù,[sound:领域.mp3]
内部,"internal; interior; inside (part, section)",nèi bù,[sound:内部.mp3]
犹豫,hesitate; hesitant; undecided,yóu yù,[sound:犹豫.mp3]
确认,confirm; confirmation; verify,què rèn,[sound:确认.mp3]
反复,repeatedly; over and over,fǎn fù,[sound:反复.mp3]
最初,first; primary; initial,zuì chū,[sound:最初.mp3]
扶,to support with hand; to help somebody up,fú,[sound:扶.mp3]
论文,thesis; paper; treatise,lùn wén,[sound:论文.mp3]
计算,to count; calculate; compute,jì suàn,[sound:计算.mp3]
规律,law (e.g. of science); regular pattern; discipline,guī lǜ,[sound:规律.mp3]
捐,to contribute; to donate; to subsribe to; to abandon; to relinquish; contribution; tax,juān,[sound:捐.mp3]
抓紧,to grasp firmly; to pay close or special attention to; to rush in; to make the most of,zhuā jǐn,[sound:抓紧.mp3]
公平,fair; impartial; just,gōng píng,[sound:公平.mp3]
地震,earthquake,dì zhèn,[sound:地震.mp3]
实验,experiment; test,shí yàn,[sound:实验.mp3]
贡献,contribute; dedicate; contribution,gòng xiàn,[sound:贡献.mp3]
戒指,(finger) ring,jiè zhi,[sound:戒指.mp3]
广大,vast; extensive,guǎng dà,[sound:广大.mp3]
彩虹,rainbow,cǎi hóng,[sound:彩虹.mp3]
物理,physics; physical,wù lǐ,[sound:物理.mp3]
编辑,to edit; compile; editor,biān jí,[sound:编辑.mp3]
数码,numeral; number; amount; digital,shù mǎ,[sound:数码.mp3]
优势,advantage; superiority; dominant position,yōu shì,[sound:优势.mp3]
代替,to replace,dài tì,[sound:代替.mp3]
善于,be good at; excel at,shàn yú,[sound:善于.mp3]
联合,alliance; combine; unite,lián hé,[sound:联合.mp3]
明确,clear-cut; clearly; clarify,míng què,[sound:明确.mp3]
日期,date,rì qī,[sound:日期.mp3]
比例,proportion; scale,bǐ lì,[sound:比例.mp3]
农村,rural area; countryside,nóng cūn,[sound:农村.mp3]
化学,chemistry,huà xué,[sound:化学.mp3]
重大,great; important; major,zhòng dà,[sound:重大.mp3]
嗓子,throat; voice,sǎng zi,[sound:嗓子.mp3]
除夕,Lunar New Year's Eve,chú xī,[sound:除夕.mp3]
字幕,subtitles; captions,zì mù,[sound:字幕.mp3]
闯,rush; break through; to temper oneself (by battling difficulties),chuǎng,[sound:闯.mp3]
均匀,even; well-distributed,jūn yún,[sound:均匀.mp3]
逻辑,logic,luó ji,[sound:逻辑.mp3]
成立,establish; to set up,chéng lì,[sound:成立.mp3]
精力,energy; vigor,jīng lì,[sound:精力.mp3]
类型,type,lèi xíng,[sound:类型.mp3]
保留,to reserve; hold back; retain,bǎo liú,[sound:保留.mp3]
传播,propagate; to spread,chuán bō,[sound:传播.mp3]
挡,to block; hinder; gear; equipment,dǎng,[sound:挡.mp3]
私人,private (citizen); personal; individual,sī rén,[sound:私人.mp3]
推广,popularize; to spread,tuī guǎng,[sound:推广.mp3]
保险,insurance; insure; safe,bǎo xiǎn,[sound:保险.mp3]
球迷,"fan (of ball games: basketball, football, etc.)",qiú mí,[sound:球迷.mp3]
太太,wife; married woman; Madame; Mrs.,tài tai,[sound:太太.mp3]
除非,only if; unless,chú fēi,[sound:除非.mp3]
键盘,keyboard,jiàn pán,[sound:键盘.mp3]
冒险,take a risk; take chances,mào xiǎn,[sound:冒险.mp3]
大型,large-scale; wide-scale,dà xíng,[sound:大型.mp3]
强调,emphasize; to stress,qiáng diào,[sound:强调.mp3]
洒,to sprinkle; to spray; to spill,sǎ,[sound:洒.mp3]
双方,bilateral; both sides; both parties involved,shuāng fāng,[sound:双方.mp3]
干脆,straightforward/simply/clear-cut/blunt,gān cuì,[sound:干脆.mp3]
文件,document; file,wén jiàn,[sound:文件.mp3]
效率,efficiency,xiào lǜ,[sound:效率.mp3]
毛病,fault; bad habit; shortcoming,máo bìng,[sound:毛病.mp3]
影子,shadow; reflection,yǐng zi,[sound:影子.mp3]
馒头,steamed bun/roll,mán tou,[sound:馒头.mp3]
亲切,kind; amiable; cordial,qīn qiè,[sound:亲切.mp3]
浏览,browse; glance over; skim through,liú lǎn,[sound:浏览.mp3]
组成,to form; part; element; constitute,zǔ chéng,[sound:组成.mp3]
反映,reflect; reflection; report on,fǎn yìng,[sound:反映.mp3]
面临,be faced with; be up against,miàn lín,[sound:面临.mp3]
光明,bright (future); promising; illuminate,guāng míng,[sound:光明.mp3]
面积,(surface) area,miàn jī,[sound:面积.mp3]
猴子,monkey,hóu zi,[sound:猴子.mp3]
届,arrive at; period; session; (mw for events; meetings; etc.),jiè,[sound:届.mp3]
家乡,hometown,jiā xiāng,[sound:家乡.mp3]
不安,uneasy; unstable; disturbed,bù ān,[sound:不安.mp3]
标志,sign; mark; signal; symbol,biāo zhì,[sound:标志.mp3]
